instrument_token,exchange_token,tradingsymbol,name,segment
787969,3078,SHANTIGEAR,SHANTHI GEARS,NSE
136172804,531925,SHAQUAK,SHANTANU SHEOREY AQUAKULT.,BSE
137114116,535602,SHARDA,SHARDA MOTOR INDUSTRIES,BSE
1277953,4992,SHARDACROP,SHARDA CROPCHEM.,NSE
2695681,10530,SHARDAMOTR,SHARDA MOTOR INDS,NSE
131172612,512393,SHARDUL,SHARDUL SECURITIES.,BSE
26625,104,SHAREINDIA,SHARE IND. SECURITIES,NSE
4363265,17044,SHARIABEES,NIP IND ETF SHARIAH BEES,NSE
134002948,523449,SHARP,SHARP INDIA.,BSE
137782276,538212,SHARPINV,SHARP INVESTMENTS,BSE
138296580,540221,SHASHANK,SHASHANK TRADERS ,BSE
134845188,526739,SHAWGELTIN,NARMADA GELATINES.,BSE
134907140,526981,SHBAJRG,SHRI BAJRANG ALLIANCE,BSE
131352836,513097,SHBCLQ,SHIVALIK BIMETAL CONTROLS.,BSE
135814404,530525,SHEETAL,SHEETAL DIAMONDS.,BSE
1297409,5068,SHEMAROO,SHEMAROO ENTER..,NSE
134685956,526117,SHERVANI,SHERVANI INDUSTRIAL SYNDICATE,BSE
138012420,539111,SHESHAINDS,SHESHADRI INDUSTRIES,BSE
134691076,526137,SHETR,SHETRON.,BSE
135884036,530797,SHGANEL,SHREE GANESH ELASTOPLAST.,BSE
134230020,524336,SHHARICH,SHREE HARI CHEMICALS EXPORT LT,BSE
130035716,507952,SHIKHARLETR,SHIKHAR LEASING & TRADING.,BSE
4066049,15883,SHIL,SOMANY HOM INNOVATION,NSE
135987460,531201,SHILCTECH,SHILCHAR TECHNOLOGIES.,BSE
131509508,513709,SHILGRAVQ,SHILP GRAVURES.,BSE
4544513,17752,SHILPAMED,SHILPA MEDICARE,NSE
132965636,519397,SHINDL,SHARAT INDUSTRIES.,BSE
138135812,539593,SHIVA,SHIVANSH FINSERV ,BSE
135790852,530433,SHIVAAGRO,SHIVA GLOBAL AGRO INDUSTRIES L,BSE
136274692,532323,SHIVACEM,SHIVA CEMENT.,BSE
133692676,522237,SHIVAGR,SHIVAGRICO IMPLEMENTS.,BSE
138021892,539148,SHIVALIK,SHIVALIK RASAYAN.,BSE
3521537,13756,SHIVAMAUTO,SHIVAM AUTO.LTD,NSE
383233,1497,SHIVAMILLS,SHIVA MILLS,NSE
205825,804,SHIVATEX,SHIVA TEXYARN,NSE
138158852,539683,SHIVKAMAL,SHIVKAMAL IMPEX ,BSE
130843652,511108,SHIVTEX,SHIVA TEXYARN.,BSE
2870273,11212,SHK,S H KELKAR AND CO..,NSE
136213252,532083,SHKALYN,SHRI KALYAN HOLDINGS.,BSE
132123140,516106,SHKARTP,SHREE KARTHIK PAPERS.,BSE
3024129,11813,SHOPERSTOP,SHOPPERS STOP,NSE
181249,708,SHRADHA,SHRADHA INFRAPROJECTS,NSE
128982276,503837,SHRAJSYNQ,SHREE RAJASTHAN SYNTEX.,BSE
131468292,513548,SHRDAIS,SHARDA ISPAT.,BSE
793345,3099,SHREDIGCEM,SHREE DIGVIJAY CEM CO,NSE
794369,3103,SHREECEM,SHREE CEMENT,NSE
138104324,539470,SHREEGANES,SHREE GANESH BIOTECH (INDIA) L,BSE
134913284,527005,SHREEPAC,SHREE PACETRONIX.,BSE
2710529,10588,SHREEPUSHK,SHRE PUSH CHEM & FERT,NSE
1952513,7627,SHREERAMA,SHREE RAMA MULTI TECH,NSE
137977604,538975,SHREESEC,SHREE SECURITIES.,BSE
136182276,531962,SHREMETAL,SHREE METALLOYS.,BSE
2854401,11150,SHRENIK-BE,SHRENIK,NSE
128946180,503696,SHRENTI,SHREENATH INVESTMENTS CO.LTD.,BSE
800257,3126,SHREYANIND,SHREYANS INDUSTRIES,NSE
801025,3129,SHREYAS,SHREYAS SHIPPING & LOGIST,NSE
134741764,526335,SHREYASI,SHREYAS INTERMEDIATES.,BSE
131190532,512463,SHRGLTR,SHREE GLOBAL TRADEFIN.,BSE
130294020,508961,SHRICON,SHRICON INDUSTRIES.,BSE
128973828,503804,SHRIDINE,SHRI DINESH MILLS.,BSE
135956484,531080,SHRIKRISH,SHRI KRISHNA DEVCON.,BSE
137957636,538897,SHRINIWAS,SHRI NIWAS LEASING AND FINANCE,BSE
4400641,17190,SHRIPISTON-BE,SHRIRAM PIST. & RING,NSE
3005185,11739,SHRIRAMCIT,SHRIRAM CITYUNI FIN.LTD.,NSE
3918849,15308,SHRIRAMEPC,SHRIRAM EPC.,NSE
130921220,511411,SHRISTI,SHRISTI INFRASTRUCTURE DEVELOP,BSE
131187972,512453,SHRJAGP,SHRI JAGDAMBA POLYMERS.,BSE
128988932,503863,SHRMFGC,SHREE MANUFACTURING CO.LTD.,BSE
134305796,524632,SHUKRAPHAR,SHUKRA PHARMACEUTICALS ,BSE
136193796,532007,SHVFL,SHREEVATSAA FINANCE & LEASING,BSE
2608129,10188,SHYAMCENT,SHYAM CENTURY FERROUS,NSE
3517697,13741,SHYAMTEL-BE,SHYAM TELECOM,NSE
129411844,505515,SHYMINV,SHYAMKAMAL INVESTMENTS.,BSE
133156100,520141,SIBARAUT,SIBAR AUTO PARTS.,BSE
4321025,16879,SICAGEN-BE,SICAGEN INDIA,NSE
1630209,6368,SICAL,SICAL LOGISTICS,NSE
138197252,539833,SICLTD,SHIVOM INVESTMENT & CONSULTANC,BSE
135792388,530439,SIDDHA,SIDDHA VENTURES.,BSE
132923908,519234,SIEL,SUPERIOR INDUSTRIAL ENTERPRISE,BSE
136247556,532217,SIELFNS,SIEL FINANCIAL SERVICES.,BSE
806401,3150,SIEMENS,SIEMENS,NSE
138294020,540211,SIFL,SPARKLING (INDIA) FINSHARES LI,BSE
1157633,4522,SIGIND,SIGNET INDUSTRIES,NSE
138273796,540132,SIIL,SABRIMALA INDUSTRIES INDIA LIM,BSE
134043140,523606,SIKA,SIKA INTERPLANT SYSTEMS.,BSE
134308356,524642,SIKOZY,SIKOZY REALTORS,BSE
2892289,11298,SIL-BE,STANDARD INDUSTRIES.,NSE
637953,2492,SILGO,SILGO RETAIL,NSE
1050881,4105,SILINV,SIL INVESTMENTS,NSE
4889345,19099,SILLYMONKS-BE,SILLY MONKS ENTERTAIN,NSE
136098564,531635,SILVOAK,SILVER OAK (INDIA).,BSE
3740673,14612,SIMBHALS,SIMBHAOLI SUGARS.,NSE
130047492,507998,SIMMOND,SIMMONDS MARSHALL.,BSE
131448836,513472,SIMPLEXCAS,SIMPLEX CASTINGS.,BSE
809473,3162,SIMPLEXINF,SIMPLEX INFRASTRUCTURES L,NSE
136452612,533018,SIMPLXMIL,SIMPLEX MILLS COMPANY.,BSE
136452868,533019,SIMPLXPAP,SIMPLEX PAPERS.,BSE
128826628,503229,SIMPLXREA,SIMPLEX REALTY.,BSE
133008900,519566,SIMRAN,SIMRAN FARMS.,BSE
133893892,523023,SINCLAIR,SINCLAIRS HOTELS.,BSE
136199428,532029,SINDHUTRAD,SINDHU TRADE LINKS,BSE
129466628,505729,SINGER,SINGER INDIA.,BSE
130531076,509887,SINNAR,SINNAR BIDI UDYOG.,BSE
97537,381,SINTERCOM,SINTERCOM INDIA,NSE
1492737,5831,SINTEX,SINTEX INDUSTRIES,NSE
138407172,540653,SINTEXPLAST,SINTEX PLASTICS TECHNOLOGY,BSE
134870788,526839,SIPL,SHELTER INFRA PROJECTS.,BSE
138133508,539584,SIPTL,SHARANAM INFRAPROJECT AND TRAD,BSE
2828801,11050,SIRCA,SIRCA PAINT INDIA,NSE
5504257,21501,SIS,SIS,NSE
138425604,540725,SISL,SHARE INDIA SECURITIES ,BSE
131222788,512589,SITAENT,SITA ENTERPRISES.,BSE
3583489,13998,SITINET,SITI NETWORKS,NSE
3608577,14096,SIYSIL,SIYARAM SILK MILLS,NSE
129125892,504398,SJCORP,SJ CORPORATION.,BSE
4834049,18883,SJVN,SJVN,NSE
135930116,530977,SKCIL,SHRI KESHAV CEMENTS AND INFRA,BSE
815617,3186,SKFINDIA,SKF INDIA,NSE
1164801,4550,SKIL,SKIL INFRASTRUCTURE.,NSE
137963268,538919,SKILVEN,SKYLINE VENTURES INDIA,BSE
2413569,9428,SKIPPER,SKIPPER,NSE
1211393,4732,SKMEGGPROD,SKM EGG PROD EXPORT(I) LT,NSE
128099332,500388,SKPMIL,SHREE KRISHNA PAPER MILLS & IN,BSE
135979268,531169,SKPSEC,SKP SECURITIES.,BSE
136065540,531506,SKRABUL,SHUKRA BULLIONS.,BSE
134778628,526479,SKYIND,SKY INDUSTRIES.,BSE
129446404,505650,SKYLMILAR,SKYLINE MILLARS.,BSE
133417220,521161,SLSTLQ,SRI LAKSHMI SARASWATHI TEXTILE,BSE
138110468,539494,SMARTFIN,SMART FINSEC ,BSE
2531585,9889,SMARTLINK,SMARTLINK HOLDINGS,NSE
593921,2320,SMCGLOBAL,SMC GLOBAL SECURITIES,NSE
136227332,532138,SMCREDT,SMC CREDITS.,BSE
131435012,513418,SMFIL,SMITHS & FOUNDERS (INDIA) LIMI,BSE
130279684,508905,SMIFS,SMIFS CAPITAL MARKETS.,BSE
138080772,539378,SML,SONI MEDICARE ,BSE
867073,3387,SMLISUZU,SML ISUZU,NSE
138415620,540686,SMRUTHIORG,SMRUTHI ORGANICS ,BSE
5517057,21551,SMSLIFE,SMS LIFESCIENCES (I),NSE
3668225,14329,SMSPHARMA,SMS PHARMACEUTICALS.,NSE
129491716,505827,SNL,SNL BEARINGS.,BSE
1239809,4843,SNOWMAN,SNOWMAN LOGISTICS.,NSE
138304772,540253,SNTCL,SHREE NIDHI TRADING CO..,BSE
3539457,13826,SOBHA,SOBHA,NSE
131075588,512014,SOBME,SOBHAGYA MERCHANTILE.,BSE
130962180,511571,SODFC,SOM DATT FINANCE CORPORATION L,BSE
137964292,538923,SOFCOM,SOFCOM SYSTEMS,BSE
136280068,532344,SOFTSOL,SOFTSOL INDIA.,BSE
940033,3672,SOLARA,SOLARA ACTIVE PHA SCI,NSE
3412993,13332,SOLARINDS,SOLAR INDUSTRIES (I),NSE
128629764,502460,SOLIDCO,SOLID CONTAINERS.,BSE
131506948,513699,SOLIDSTON,SOLID STONE COMPANY.,BSE
133670916,522152,SOLIMAC,SOLITAIRE MACHINE TOOLS.,BSE
993281,3880,SOMANYCERA,SOMANY CERAMICS,NSE
1075457,4201,SOMATEX,SOMA TEXTILES & INDUST LT,NSE
136448260,533001,SOMICONV,SOMI CONVEYOR BELTINGS.,BSE
4555265,17794,SOMICONVEY,SOMI CONVEYOR BELT..,NSE
137969412,538943,SONAL,SONAL MERCANTILE ,BSE
134886660,526901,SONALAD,SONAL ADHESIVES.,BSE
1688577,6596,SONATSOFTW,SONATA SOFTWARE,NSE
3347457,13076,SORILINFRA,SORIL INFRA RESOURCES,NSE
773377,3021,SOTL,SAVITA OIL TECHNOLO.,NSE
133385220,521036,SOURCEIND,SOURCE INDUSTRIES (INDIA).,BSE
136037892,531398,SOURCENTRL,SOURCE NATURAL FOODS & HERBAL,BSE
1522689,5948,SOUTHBANK,THE SOUTH INDIAN BANK,NSE
138284548,540174,SOUTHERNIN,SOUTHERN INFOSYS ,BSE
131455492,513498,SOUTHMG,SOUTHERN MAGNESIUM & CHEMICALS,BSE
2477569,9678,SOUTHWEST,SOUTH WEST PINNACLE,NSE
131700228,514454,SOUTLAT,SOUTHERN LATEX.,BSE
134099460,523826,SOVERDIA,SOVEREIGN DIAMONDS.,BSE
138848260,542376,SPACAPS,SPA CAPITAL SERVICES ,BSE
137963524,538920,SPACEAGE,SPACEAGE PRODUCTS ,BSE
138723844,541890,SPACEINCUBA,SPACE INCUBATRICS TECHNOLOGIES,BSE
4672513,18252,SPAL,S. P. APPARELS,NSE
2927361,11435,SPANDANA,SPANDANA SPHOORTY FIN,NSE
3785729,14788,SPARC,SUN PHARMA ADV.RES.CO.LTD,NSE
136030724,531370,SPARCSYS,SPARC SYSTEMS.,BSE
135753988,530289,SPCAPIT,SP CAPITAL FINANCING.,BSE
136187396,531982,SPECFOOD,SPECTRUM FOODS.,BSE
6939393,27107,SPECIALITY,SPECIALITY REST,NSE
131503876,513687,SPECTRA,SPECTRA INDUSTRIES.,BSE
132394500,517166,SPELS,SPEL SEMICONDUCTOR.,BSE
138838276,542337,SPENCER,SPENCER'S RETAIL ,BSE
2089729,8163,SPENCERS,SPENCER'S RETAIL,NSE
134697220,526161,SPENTA,SPENTA INTERNATIONAL.,BSE
832513,3252,SPIC,SPIC,NSE
134867716,526827,SPICEISL,SPICE ISLANDS APPARELS.,BSE
2930177,11446,SPICEJET,SPICEJET,NSE
3055361,11935,SPLIL,SPL INDUSTRIES,NSE
850177,3321,SPMLINFRA,SPML INFRA,NSE
138040580,539221,SPORTKING,SPORTKING INDIA.,BSE
135725316,530177,SPSINT,SPS INTERNATIONAL.,BSE
5494273,21462,SPTL,SINTEX PLASTICS TECH,NSE
132924932,519238,SPTRSHI,SAPTARISHI AGRO INDUSTRIES,BSE
5401345,21099,SPYL-BE,SHEKHAWATI POLY-YARN.,NSE
136027908,531359,SRAMSET,SHRIRAM ASSET MANAGEMENT CO.LT,BSE
138811396,542232,SRD,SHANKAR LAL RAMPAL DYE-CHEM LI,BSE
132925956,519242,SRDAPRT,SARDA PROTEINS.,BSE
135689476,530037,SREEJAYA,SREE JAYALAKSHMI AUTOSPIN.,BSE
8150273,31837,SREEL,SREELEATHERS,NSE
836353,3267,SREINFRA,SREI INFRASTRUCTURE FINAN,NSE
138039556,539217,SRESTHA,SRESTHA FINVEST ,BSE
837889,3273,SRF,SRF,NSE
136878084,534680,SRGHFL,SRG HOUSING FINANCE.,BSE
3732993,14582,SRHHYPOLTD,SREE RAYALSEEMA HHP.,NSE
131697156,514442,SRIKPRIND,SRI KPR INDUSTRIES.,BSE
133435908,521234,SRINACHA,SRI NACHAMMAI COTTON MILLS,BSE
131459844,513515,SRIND,S.R.INDUSTRIES.,BSE
3821313,14927,SRIPIPES,SRIKALAHASTHI PIPES,NSE
133421572,521178,SRMCL,SRI RAMAKRISHNA MILLS (COIMBAT,BSE
133944836,523222,SRMENERGY,SRM ENERGY.,BSE
36609,143,SRPL-BE,SHREE RAM PROTEINS.,NSE
132118020,516086,SRPML,SHREE RAJESHWARANAND PAPER MIL,BSE
1102337,4306,SRTRANSFIN,SHRIRAM TRANSPORT FIN CO.,NSE
138473988,540914,SRUSTEELS,SRU STEELS ,BSE
136417028,532879,SSLEL,SIR SHADI LAL ENTERPRISES.,BSE
135890180,530821,SSPDL,SSPDL.,BSE
3028225,11829,SSWL,STEEL STRIPS WHEELS.,NSE
131452932,513488,SSWRL,SHREE STEEL WIRE ROPES.,BSE
130995204,511700,STANCAP,STANDARD CAPITAL MARKETS.,BSE
135918340,530931,STANPACK,STANPACKS (INDIA).,BSE
129562884,506105,STANROS,STANROSE MAFATLAL INVESTMENTS,BSE
1887745,7374,STAR,STRIDES PHARMA SCI,NSE
5399297,21091,STARCEMENT,STAR CEMENT,NSE
136093700,531616,STARCOM,STARCOM INFORMATION TECHNOLOGY,BSE
138049284,539255,STARDELTA,STAR DELTA TRANSFORMERS LIMITE,BSE
137915652,538733,STARLIT,STARLIT POWER SYSTEMS ,BSE
133159684,520155,STARLOG,STARLOG ENTERPRISES ,BSE
842497,3291,STARPAPER,STAR PAPER MILLS,NSE
131169540,512381,STARTECK,STARTECK FINANCE,BSE
2802689,10948,STCINDIA,THE STATE TRADING CORPN,NSE
131634436,514197,STCORP,S&T CORPORATION.,BSE
129070084,504180,STDBAT,STANDARD BATTERIES.,BSE
134715140,526231,STDSFAC,STANDARD SURFACTANTS.,BSE
131460356,513517,STEELCAS,STEELCAST.,BSE
2663937,10406,STEELCITY,STEEL CITY SECURITIES,NSE
5462785,21339,STEELXIND,STEEL EXCHANGE INDIA,NSE
5499905,21484,STEL,STEL HOLDINGS,NSE
134674180,526071,STELLANT,STELLANT SECURITIES (INDIA) LT,BSE
136066308,531509,STEP2COR,STEP TWO CORPORATION.,BSE
131127044,512215,STEPHANOTIS,STEPHANOTIS FINANCE,BSE
1100545,4299,STERTOOLS,STERLING TOOLS,NSE
132123652,516108,STHINPA,SOUTH INDIA PAPER MILLS.,BSE
131372292,513173,STLSTRINF,STEEL STRIPS INFRASTRUCTURES L,BSE
2383105,9309,STLTECH,STERLITE TECHNOLOGIES,NSE
129269508,504959,STOVACQ,STOVEC INDUSTRIES.,BSE
539393,2107,STOVEKRAFT,STOVE KRAFT,NSE
138658052,541633,STRAEXPO,SOPHIA TRAEXPO ,BSE
134784004,526500,STRGRENWO,STERLING GREEN WOODS.,BSE
129207556,504717,STRIPMT,STEEL STRIPS.,BSE
130294532,508963,STRLGUA,STERLING GUARANTY & FINANCE LT,BSE
135836420,530611,STURDY,STURDY INDUSTRIES.,BSE
134899460,526951,STYLAMIND,STYLAM INDUSTRIES,BSE
2474497,9666,SUBCAPCITY-BE,INTERNATIONAL CONST,NSE
136281092,532348,SUBEX,SUBEX.,BSE
247553,967,SUBEXLTD,SUBEX,NSE
850945,3324,SUBROS,SUBROS,NSE
135739140,530231,SUBSM,SUBHASH SILK MILLS.,BSE
137910788,538714,SUCHITRA,SUCHITRA FINANCE & TRADING COM,BSE
135906052,530883,SUCROSA,SUPER CROP SAFE.,BSE
129536772,506003,SUDAI,SUDAL INDUSTRIES.,BSE
851713,3327,SUDARSCHEM,SUDARSHAN CHEMICAL INDS L,NSE
133404932,521113,SUDTIND-B,SUDITI INDUSTRIES.,BSE
138321412,540318,SUERYAAKNI,SUERYAA KNITWEAR ,BSE
130983428,511654,SUGALDAM,SUGAL & DAMANI SHARE BROKERS L,BSE
138013956,539117,SUJALA,SUJALA TRADING & HOLDING.,BSE
134282756,524542,SUKHJITS,SUKHJIT STARCH & CHEMICALS,BSE
130296068,508969,SULABEN,SULABH ENGINEERS & SERVICES LT,BSE
135787268,530419,SUMEDHA,SUMEDHA FISCAL SERVICES.,BSE
5323265,20794,SUMEETINDS-BE,SUMEET IND,NSE
135793924,530445,SUMERUIND,SUMERU INDUSTRIES.,BSE
4378881,17105,SUMICHEM,SUMITOMO CHEM INDIA,NSE
2851841,11140,SUMIT,SUMIT WOODS,NSE
5446401,21275,SUMMITSEC,SUMMIT SECURITIES,NSE
135883524,530795,SUNCITYSY,SUNCITY SYNTHETICS.,BSE
7426049,29008,SUNCLAYLTD,SUNDARAM CLAYTON,NSE
4846337,18931,SUNDARAM,SUNDARAM MULTI PAP,NSE
854785,3339,SUNDARMFIN,SUNDARAM FINANCE,NSE
558849,2183,SUNDARMHLD,SUNDARAM FINANCE HOLD,NSE
1069825,4179,SUNDRMBRAK,SUNDARAM BRAK LININGS,NSE
856321,3345,SUNDRMFAST,SUNDRAM FASTENERS,NSE
136002564,531260,SUNEDISON,SUNEDISON INFRASTRUCTURE LIMIT,BSE
857089,3348,SUNFLAG,SUNFLAG IRON AND STEEL CO,NSE
136046852,531433,SUNGOLD,SUNGOLD CAPITAL.,BSE
135923972,530953,SUNILAGR,SUNIL AGRO FOODS.,BSE
137536772,537253,SUNLOC,SUNIL HEALTHCARE,BSE
857857,3351,SUNPHARMA,SUN PHARMACEUTICAL IND L,NSE
128284164,501110,SUNRINV,SUNRISE INDUSTRIAL TRADERS,BSE
135896324,530845,SUNSHIEL,SUNSHIELD CHEMICALS.,BSE
136231428,532154,SUNSHINE,SUN AND SHINE WORLDWIDE.,BSE
4516097,17641,SUNTECK,SUNTECK REALTY,NSE
3431425,13404,SUNTV,SUN TV NETWORK,NSE
131206916,512527,SUPER,SUPER SALES INDIA.,BSE
135868164,530735,SUPERBAK,SUPER BAKERS (INDIA).,BSE
5277697,20616,SUPERHOUSE,SUPERHOUSE,NSE
138197764,539835,SUPERIOR,SUPERIOR FINLEASE ,BSE
859393,3357,SUPERSPIN,SUPER SPINNING MILLS,NSE
134690052,526133,SUPERTEX,SUPERTEX INDUSTRIES.,BSE
860161,3360,SUPPETRO,SUPREME PETROCHEMICALS LT,NSE
2992385,11689,SUPRAJIT,SUPRAJIT ENGINEERING,NSE
138283012,540168,SUPRAP,SUPRA PACIFIC MANAGEMENT CONSU,BSE
130953988,511539,SUPRATRE,SUPRA TRENDS,BSE
136209924,532070,SUPRBPA,SUPERB PAPERS.,BSE
135853316,530677,SUPREME,SUPREME HOLDINGS & HOSPITALITY,BSE
355585,1389,SUPREMEENG,SUPREME ENGINEERING,NSE
860929,3363,SUPREMEIND,SUPREME INDUSTRIES,NSE
136891652,534733,SUPREMEX,SUPREMEX SHINE STEELS ,BSE
134103556,523842,SUPTANERY,SUPER TANNERY,BSE
136099332,531638,SURAJLTD,SURAJ.,BSE
5395713,21077,SURANASOL,SURANA SOLAR,NSE
2739201,10700,SURANAT&P,SURANA TELECOM AND POW LT,NSE
135727364,530185,SURATEX,SURAT TEXTILE MILLS.,BSE
131650564,514260,SURBHIN,SURBHI INDUSTRIES.,BSE
133018628,519604,SURFI,SURYO FOODS & INDUSTRIES.,BSE
134710020,526211,SURJIND,SURAJ INDUSTRIES.,BSE
136473860,533101,SURYAAMBA,SURYAAMBA SPINNING MILLS.,BSE
138048772,539253,SURYAINDIA,SURYA INDIA ,BSE
130863364,511185,SURYAKR,SURYAKRIPA FINANCE.,BSE
131619332,514138,SURYALA,SURYALATA SPINNING MILLS.,BSE
3034113,11852,SURYALAXMI,SURYALAKSHMI COT MIL,NSE
864001,3375,SURYAROSNI,SURYA ROSHNI,NSE
760321,2970,SURYODAY,SURYODAY SMALL FIN BK,NSE
131619844,514140,SURYVANSP,SURYAVANSHI SPINNING MILLS,BSE
3533057,13801,SUTLEJTEX,SUTLEJ TEXT & INDUS,NSE
163329,638,SUULD,SUUMAYA INDUSTRIES,NSE
2875649,11233,SUVEN,SUVEN LIFE SCIENCES,NSE
4593921,17945,SUVENPHAR,SUVEN PHARMACEUTICALS,NSE
767489,2998,SUVIDHAA,SUVIDHAA INFOSERVE,NSE
137538308,537259,SUYOG,SUYOG TELEMATICS,BSE
3076609,12018,SUZLON,SUZLON ENERGY,NSE
134072836,523722,SVAMSOF,SVAM SOFTWARE.,BSE
131137796,512257,SVARTCORP,SWASTI VINAYAKA ART AND HERITA,BSE
134268932,524488,SVCIND,SVC INDUSTRIES,BSE
137118980,535621,SVGLOBAL,S V GLOBAL MILL.,BSE
129431044,505590,SVPGLOB,SVP GLOBAL VENTURES.,BSE
128936708,503659,SW1,SW INVESTMENTS,BSE
129756932,506863,SWADEIN,SWADESHI INDUSTRIES LEASING CO,BSE
128976900,503816,SWADPOL,SWADESHI POLYTEX.,BSE
136168708,531909,SWAGRUHA,SWAGRUHA INFRASTRUCTURE.,BSE
138087940,539406,SWAGTAM,SWAGATAM TRADING & SERVICES LI,BSE
6936321,27095,SWANENERGY,SWAN ENERGY,NSE
866305,3384,SWARAJENG,SWARAJ ENGINES,NSE
134749444,526365,SWARNSAR,SWARNSARITA GEMS ,BSE
135829764,530585,SWASTIKA,SWASTIKA INVESTMART.,BSE
130622724,510245,SWASTIVI,SWASTI VINAYAKA SYNTHETICS,BSE
3048705,11909,SWELECTES,SWELECT ENERGY SYS,NSE
134030852,523558,SWISSMLTRY,SWISS MILITARY CONSUMER GOODS,BSE
132403460,517201,SWITCHTE,SWITCHING TECHNOLOGIES GUNTHER,BSE
131163908,512359,SWORDEDGE,SWORD-EDGE COMMERCIALS,BSE
135936772,531003,SWRNASE,SWARNA SECURITIES.,BSE
3197185,12489,SWSOLAR,STERLING & WILSON SO,NSE
138116356,539517,SXETF,HDFC MUTUAL FUND,BSE
136063748,531499,SYBLY,SYBLY INDUSTRIES.,BSE
130930436,511447,SYLPH,SYLPH TECHNOLOGIES.,BSE
138055172,539278,SYMBIOX,SYMBIOX INVESTMENT & TRADING C,BSE
6192641,24190,SYMPHONY,SYMPHONY,NSE
134264324,524470,SYNCOMF,SYNCOM FORMULATIONS (INDIA) LT,BSE
2622209,10243,SYNGENE,SYNGENE INTERNATIONAL,NSE
131406596,513307,SYNTHFO,SYNTHIKO FOILS.,BSE
135980292,531173,SYSCHEM,SYSCHEM (INDIA).,BSE
134785540,526506,SYSTMTXC,SYSTEMATIX CORPORATE SERVICES,BSE
138228740,539956,TAALENT,TAAL ENTERPRISES ,BSE
137572356,537392,TAAZAINT,TAAZA INTERNATIONAL,BSE
132987652,519483,TAIIND,TAI INDUSTRIES.,BSE
869377,3396,TAINWALCHM,TAINWALA CHEMICAL AND PLA,NSE
2394625,9354,TAJGVK,TAJ GVK HOTELS & RESORTS,NSE
3818753,14917,TAKE,TAKE SOLUTIONS,NSE
3493889,13648,TALBROAUTO,TALBROS AUTO. COMP.,NSE
137980676,538987,TALBROSENG,TALBROS ENGINEERING,BSE
136491524,533170,TAMBOLI,TAMBOLI CAPITAL.,BSE
133690628,522229,TANAA,TANEJA AEROSPACE & AVIATION LT,BSE
129754628,506854,TANFACIND,TANFAC INDUSTRIES.,BSE
3577857,13976,TANLA,TANLA PLATFORMS,NSE
129455364,505685,TAPARIA,TAPARIA TOOLS.,BSE
132936964,519285,TARAI,TARAI FOODS.,BSE
4819713,18827,TARAPUR,TARAPUR TRANSFORMERS,NSE
404737,1581,TARC,ANANT RAJ GLOBAL,NSE
3781377,14771,TARMAT,TARMAT,NSE
131141380,512271,TASHIND,TASHI INDIA.,BSE
132887300,519091,TASTYBIT,TASTY BITE EATABLES.,BSE
5143553,20092,TASTYBITE,TASTY BITE EATABLES,NSE
871681,3405,TATACHEM,TATA CHEMICALS,NSE
185345,724,TATACOFFEE,TATA COFFEE,NSE
952577,3721,TATACOMM,TATA COMMUNICATIONS,NSE
878593,3432,TATACONSUM,TATA CONSUMER PRODUCT,NSE
873217,3411,TATAELXSI,TATA ELXSI,NSE
414977,1621,TATAINVEST,TATA INVESTMENT CORP,NSE
876289,3423,TATAMETALI,TATA METALIKS,NSE
884737,3456,TATAMOTORS,TATA MOTORS,NSE
4343041,16965,TATAMTRDVR,TATA MOTORS DVR 'A' ORD,NSE
877057,3426,TATAPOWER,TATA POWER CO,NSE
895745,3499,TATASTEEL,TATA STEEL,NSE
114433,447,TATASTLBSL,TATA STEEL BSL,NSE
419585,1639,TATASTLLP,TATA STEEL LONG PRO,NSE
129270020,504961,TATAYODOGA,TAYO ROLLS.,BSE
133434372,521228,TATIAGLOB,TATIA GLOBAL VENNTURE.,BSE
135984644,531190,TAVERNIER,TAVERNIER RESOURCES LIMI,BSE
6921473,27037,TBZ,TRIB BHIMJI ZAVERI,NSE
136264708,532284,TCFCFINQ,TCFC FINANCE.,BSE
2708481,10580,TCI,TRANSPORT CORPN OF INDIA,NSE
6003713,23452,TCIDEVELOP,TCI DEVELOPERS,NSE
4921089,19223,TCIEXP,TCI EXPRESS,NSE
1221377,4771,TCIFINANCE,TCI FINANCE,NSE
136259076,532262,TCIIND,TCI INDUSTRIES.,BSE
134183940,524156,TCMLMTD,TCM.,BSE
1068033,4172,TCNSBRANDS,TCNS CLOTHING CO.,NSE
47105,184,TCPLPACK,TCPL PACKAGING,NSE
2953217,11536,TCS,TATA CONSULTANCY SERV LT,NSE
6445569,25178,TDPOWERSYS,TD POWER SYSTEMS.,NSE
138484484,540955,TDSL,TASTY DAIRY SPECIALITIES LIMIT,BSE
3255297,12716,TEAMLEASE,TEAMLEASE SERVICES.,NSE
130538756,509917,TECHCON,TECHNOJET CONSULTANTS.,BSE
6448641,25190,TECHIN,TECHINDIA NIRMAN,NSE
3465729,13538,TECHM,TECH MAHINDRA,NSE
1649921,6445,TECHNOE,TECHNO ELEC & ENG CO.,NSE
5409537,21131,TEJASNET,TEJAS NETWORKS,NSE
138093572,539428,TEJNAKSH,TEJNAKSH HEALTHCARE ,BSE
135832324,530595,TELECANOR,TELECANOR GLOBAL.,BSE
838401,3275,TEMBO,TEMBO GLOBAL IND,NSE
